job_id,scraped_job_title,recruiter_name,job_location_text,full_job_description,extracted_clues,industrial_cluster,cluster_summary,potential_companies,all_companies_readable,analysis_summary,top_company,top_confidence,top_score
0027416e-b7e6-4379-b5b1-898a504ae86b,CNC Operator,Stacey Catterall,Leicester,"- Working from Engineering drawings
- Operating a CNC Milling Machine
- Producing components to a high standard
- Reporting to the Workshop Manager
- Occasionally working independently on varied jobs and materials
- An individual with CNC Milling and Turning experience
- Strong background in an engineering environment
- Confident reading engineering drawings would be an advantage
- Someone with a flexible approach to work and a desire to learn
- Someone who can hit the ground running and work on their own initiative
- Must be a capable engineer (Apprentice or 'On the Job' trained)
- Must have previous experience of being a setter operator within a busy engineering environment.
- Must have previous Night Shift working experience and want to continue working nights
- Excellent hourly rate - up to £17.00 p/h
- Night shiftMonday - Thursday working
- 3 day weekend
- Genuine Permenant opportunity
- Great team environment and solid support from day one",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
,,,,,{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
,,,,,{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
fc74369e-508f-4a2c-8d39-b9ab080599e6,Business Development Lead,Precision People,"Leicestershire, Leicester","Business Development Lead
Leicester
£25,000-£30,000
Office-based Monday-Friday
Are you a driven sales professional with a passion for building relationships, uncovering new opportunities, and delivering exceptional customer service? We're supporting our client in recruiting a Business Development Lead to join their dynamic Sales team.
This is a fantastic opportunity for someone with proven sales success who's ready to take ownership of growing revenue, nurturing accounts, and supporting wider sales activity within a busy branch environment.
The Role
As the Business Development Lead, you will be responsible for driving new business, managing enquiries, supporting customers, and ensuring all sales processes run smoothly. You will be a key player within the internal sales environment, working closely with the Branch Manager and Area Sales Managers to maximise opportunities.
Key Responsibilities
- Handling inbound customer enquiries professionally and promptly
- Investigating and researching new business opportunities across dormant and new accounts
- Delivering customer service that goes above and beyond expectations
- Creating, pricing, and closing quotations, ensuring all details are recorded accurately
- Issuing quotes on the same day and managing communication around any delays
- Following the sales strategies set by the Sales Director
- Calling customers to chase orders, quotes, and purchase orders
- Prioritising all sales-related tasks to maximise conversion
- Liaising daily with Area Sales Managers on sales documentation, leads, and support needs
- Updating CRM/emir systems with quotes, notes, job cards, photos, and files
- General sales administration and supporting the Branch Manager as required
- Taking on additional duties in line with the needs of the business
Skills & Experience
- Proven experience in business development, internal sales, or outbound sales
- Strong track record of generating new business and nurturing existing accounts
- Confident in making outbound calls, chasing enquiries and converting quotes into orders
- Excellent customer service skills and a professional telephone manner
- Strong communication skills with the ability to build rapport quickly
- Highly organised with the ability to manage multiple tasks while maintaining accuracy
- Self-motivated and able to work independently as well as part of a wider team
- Comfortable working to targets and deadlines
About PrecisionPeople
PrecisionPeople is a leading recruitment agency that specialises in sourcing top talent for Engineering, Technical, Sales and Senior Management roles across a wide range of industries. With a focus on precision and quality, their team of expert recruiters works tirelessly to match the best candidates with the right employers, ensuring that both parties benefit from a successful partnership.
PrecisionPeople has the expertise and resources to help you find the perfect role. With a deep understanding of the industry and a commitment to excellence, they have built a reputation for delivering exceptional results and exceeding their candidates expectations.
Interested?
To apply for the position, here are your two options:
1. ""This is the job for me! When can I start?"" - Call now and let’s talk through your experience. Ask for Kirsty on (phone number removed) between 8.00am - 5.00pm.
2. ""I think I'm right for this position, but I'm not sure I have enough to get an interview"" - Click ""apply now"" so I can read your CV and let you know.
PPTP",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
9a52fb80-2841-4161-9aaf-cab9b8ff4516,Welder - Expiring soon!,Precision People,Loughborough,"Welder /Fabricator 
Paying £16.50 per hour 
Based in Loughborough LE11 
Our client is looking for an experienced welder/ fully skilled fabricator to join their expanding team. 
Interviewing immediately 
Day shift 
 0715 - 1615 Mon - Thursday 
 0715 - 1215 Friday 
JOB PURPOSETo report to the fabrication Manager 
 Welding structural steel including gantries 
 To read all engineering drawings 
Fully skilled in fabrication and Plating 
THE Welder FabricatorCANDIDATE: 
Ability to Weld and Fabricate to a High Standard 
Ability to weld up to 10mm 
 Previous experience welding and fabricating bridges and gantries 
Highly skilled apprentice-trained fabricator who can read engineering drawings and cope with varied jobs and materials. 
More than 3 years industry experience welding and fabricating mid to heavy gauge mild steel 
Candidate should be able to work on their own initiative. 
Interested? To apply for the welder role, here are your two options: 
1. ""This is the job for me! When can I start?"" - Call now and let’s talk through your experience. Ask for Sharon Pickering  on (phone number removed) between 8am - 5pm
2. ""I think I'm right for this position, but I'm not sure I have enough to be get an interview"" - Click ""apply now"" so I can read your CV and let you know 
Precision are committed to keeping our candidates informed and offer a guaranteed response within 7 days when applying through the application system 
Ref: Welder / Fabricator 
INDTEMP",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
58701e23-e393-4171-b460-6452159f99c9,Production Scheduler,Precision People,Leicestershire,"Production Scheduler  
Location: Leicester  
Salary: up to £40,000 DOE40-hour working week: Mon–Thu 07:30–16:45, Fri 07:30–12:30   
A long-established, fast-growing manufacturing business is seeking a highly motivated Production Scheduler to join its expanding operations team.   
You will be responsible for building and maintaining an accurate production schedule, ensuring work is released to the shop floor in line with customer requirements and agreed delivery dates.  
Key Responsibilities
- Develop and maintain a detailed production schedule across all manufacturing departments, ensuring output aligns with customer commitments as a Production Scheduler
- Release jobs to production with complete and accurate information, supporting smooth workflow and minimising disruption.
- Analyse demand and capacity to optimise work centre loading, avoid bottlenecks, and maximise utilisation of machinery and labour.
- Monitor production progress in real time, proactively adjusting schedules in response to operational changes, labour availability, or equipment issues.
- Maintain full visibility and traceability of work in progress using scheduling tools and reporting systems as a Production Scheduler
- Collaborate closely with Sales, Estimating, Operations, and Procurement to ensure production plans support overall business priorities.
- Support proactive customer communication by reviewing delivery changes during office-stage processing and ensuring timely escalation where needed.
- Identify and resolve scheduling issues such as material shortages, lead-time variances, and resource conflicts.
- Track and report on key KPIs, including:
- Drive continuous improvement in planning accuracy and production efficiency through data-driven analysis.
- Work alongside Production Management and IT support to enhance ERP and planning systems.
- Take ownership of scheduling KPIs such as schedule adherence and DIFOT (Delivery in Full, On Time), analysing variances, and driving corrective actions as a Production Scheduler
Minimum Skills / Experience Required:  
- Proven experience in production scheduling or planning within a manufacturing environment.
- Strong understanding of ERP systems and planning principles, with confidence in interpreting system-generated data.
- Excellent organisational and time-management abilities.
- High level of accuracy, attention to detail, and commitment to quality.
- Self-motivated, adaptable, and able to work using your own initiative.
- Strong communication and teamwork skills, with a professional and courteous manner.
- Integrity, honesty, and a positive attitude toward innovation and change.
- Ambition to build a long-term career within a growing business.",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
b8a88d33-e764-4f1b-915d-2778f20acd8c,Welder nights,Precision People,Coalville,"MIG Welder 
Paying up to £22.00 for a night Shift 
Could lead to a Permanent role 
Based in Coalville 
Our client is looking for an experienced MIG welder/ fully skilled fabricator to join their expanding team. 
Interviewing immediately 
Night Shift 
**JOB PURPOSE**To report to the fabrication Manager 
To MIG weld steel upto 15mm 
To read all engineering drawings 
To weld in all positions 
Fully skilled in fabrication and MIG Welding 
**THE Plater Welder**CANDIDATE: 
Ability to MIG Weld and Fabricate to a High Standard 
The ability to weld in all positions, including overhead 
Highly skilled apprentice-trained fabricator who can read engineering drawings and cope with varied jobs and materials. 
More than 3 years industry experience welding and fabricating mid to heavy gauge mild steel 
Candidate should be able to work on their own initiative. 
**Interested? To apply for the MIG welder role**, here are your two options: 
1. ""This is the job for me! When can I start?"" - Call now and let's talk through your experience. Ask for Stacey Catterall on (phone number removed) between 8am - 5pm
2. ""I think I'm right for this position, but I'm not sure I have enough to be get an interview"" - Click ""apply now"" so I can read your CV and let you know
Precision are committed to keeping our candidates informed and offer a guaranteed response within 7 days when applying through the application system 
Ref: Welder / Fabricator 
INDTEMP",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
8853544c-9e61-42d3-a6b2-d06679d486dc,Quality Inspector – Day Shift (Permanent),Elite People,"Leicester, City of Leicester","The Role We’re looking for an experienced Quality Inspector to join a leading precision engineering company in Leicester. You’ll be carrying out first-off and first principle inspections, checking machined components to tight tolerances, and producing accurate reports using inspection software. What You’ll Do - Perform mechanical inspection of precision components - Use micrometers, verniers, height gauges and other tools - Read and interpret technical drawings - Complete documentation and inspection reports accurately - Follow the Quality Management System - Support continuous improvement and internal audits What We’re Looking For - Proven inspection experience in aerospace, precision engineering, or automotive - Confident with tight tolerances and measurement tools - Strong attention to detail and numeracy - Positive attitude and a commitment to quality and safety Why Apply? - Up to £33,500 per year - 4-day working week (Mon–Thurs) - Full shift paid – no breaks deducted - Flexible start/finish times (within reason) - Permanent role with job security - Free parking & easy commute - Healthcare and great company perks - Supportive team and excellent development opportunities Apply Today We’re holding immediate interviews. Click Apply to send your CV over to Lucy at Elite People Recruitment Services",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
ff1cd01a-7007-4b6b-8ab2-105b708e3d03,Press Brake Setter Operator,Optima UK Inc Ltd,"Wigston, Leicestershire","About the Company: A well-established engineering and manufacturing business, recognised for producing high-quality sheet metal and fabricated components for a range of industries. With ongoing investment in modern machinery and a commitment to developing their people, they're now seeking an experienced Press Brake Setter Operator to join their team. The Press Brake Setter Operator Role: As a Press Brake Setter Operator, you'll be responsible for setting, operating, and adjusting CNC press brake machines to produce precision sheet metal parts in line with customer specifications. Key Responsibilities: - Set and operate CNC press brake machines (Amada, Bystronic, Trumpf, or similar). - Read and interpret technical drawings and engineering plans. - Carry out first-off inspections and ensure quality throughout production. - Adjust machine settings and tooling to achieve accurate folds and dimensions. - Maintain equipment, report faults, and ensure safe working practices. - Work efficiently to meet production targets and deadlines. About You - Proven experience setting and operating CNC press brakes. - Ability to read and interpret engineering drawings. - Positive, proactive attitude with good communication skills.",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
47369422-06ab-45b3-9194-13079b57b5d8,Assistant General Manager,Private Employer,"Leicester, Leicestershire, East Midlands","Do you want to progress into a General Manager role within the next 6 months? Our client is a Scandinavian–New York inspired brunch restaurant built on friendship, connection, and exceptional coffee. Their calm, design-led space offers a welcoming home for people who appreciate craft — from perfectly pulled espresso shots to beautifully plated brunch dishes. Due to their growth, they are expanding their leadership team and are looking for an ambitious professional to join their team. This role is ideal for a seasoned hospitality manager with strong barista skills and a passion for people. The role Assistant General Manager * Oversee daily operations, service flow, and team performance. * Uphold high standards of coffee, food, and atmosphere. * Manage compliance, rotas, stock control, and reporting. * Lead by example during busy brunch periods. * Manage stock control, cost efficiency and supplier orders. Senior Barista (essential) * Lead all aspects of coffee preparation, training, and quality control. * Support daily operations, rotas, and guest experience alongside the GM. * Act as floor lead when the GM is away. * Maintain EHO and hygiene compliance with precision and care. * Maintain excellent customer service ensuring all issues are resolved The candidate: * Minimum 2 years’ management experience in a premium café, brunch restaurant, or boutique hospitality setting. * Minimum 2 years’ barista experience, ideally at senior or lead level. * Basic food hygiene or EHO knowledge desirable * Confident in workflow management and team leadership. * Weekend availability essential. What is on offer: * Competitive pay (based on experience) * Daytime hours: typically between 08:00–19:00 * Opportunities for growth within a creative, design-led concept * Supportive and inspiring working culture Interested? Please click ‘Apply’ today!",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
8f05453b-c083-44ce-ac8e-aafba86d4d5f,Welder (Structural) – Permanent Position,Elite People,"Loughborough, Leicestershire","Our client is a well-established and rapidly growing engineering company, now looking for a skilled Welder to join their expanding team. If you’re confident in your welding abilities and want to build a long-term career within a supportive and forward-thinking business, this role could be ideal for you.
**Key Responsibilities**
- Carry out high-quality MIG welding using engineering drawings and jigs
- Perform flat and vertical-up welds with precision
- Interpret engineering drawings and weld symbols accurately
- Take accurate measurements and ensure work meets specifications
- Maintain excellent safety standards and follow all company procedures
**What We’re Looking For**
- Proven experience in Overhead, Vertical-Up, and Downhand welding
- Ability to read technical drawings confidently
- Strong attention to detail and commitment to quality
- Reliable, safety-conscious attitude and good teamwork skills
**Why Join Us?**
- Competitive pay at **£18 per hour**
- Stable, full-time, permanent position
- Opportunities to progress within a growing company
- Supportive team with a positive working environment
- Access to modern tools, equipment, and facilities",{},{},,[],,"ERROR: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}",,0.0,0
